Date,Symbol,Close,Volume
2024-07-25,J,145.68,700700.0
2024-07-26,J,145.98,527200.0
2024-07-29,J,145.8,565800.0
2024-07-30,J,146.19,541500.0
2024-07-31,J,146.35,542600.0
2024-08-01,J,144.76,866400.0
2024-08-02,J,142.24,595400.0
2024-08-05,J,140.13,1023400.0
2024-08-06,J,140.69,880800.0
2024-08-07,J,139.42,1076600.0
2024-08-08,J,142.26,1446700.0
2024-08-09,J,143.5,1008800.0
2024-08-12,J,143.49,664800.0
2024-08-13,J,144.05,823700.0
2024-08-14,J,144.99,818700.0
2024-08-15,J,146.63,563000.0
2024-08-16,J,146.91,575100.0
2024-01-02,JBHT,195.49,728900.0
2024-01-03,JBHT,191.95,697100.0
2024-01-04,JBHT,189.04,789500.0
2024-01-05,JBHT,189.97,487100.0
2024-01-08,JBHT,193.56,731000.0
2024-01-09,JBHT,191.42,418200.0
2024-01-10,JBHT,192.97,570000.0
2024-01-11,JBHT,191.11,508800.0
2024-01-12,JBHT,192.08,495100.0
2024-01-16,JBHT,190.94,534000.0
2024-01-17,JBHT,191.71,943800.0
2024-01-18,JBHT,196.94,1741000.0
2024-01-19,JBHT,198.72,2310600.0
2024-01-22,JBHT,207.58,1297500.0
2024-01-23,JBHT,205.48,814900.0
2024-01-24,JBHT,203.71,793800.0
2024-01-25,JBHT,206.26,929100.0
2024-01-26,JBHT,206.42,508200.0
2024-01-29,JBHT,205.88,891400.0
2024-01-30,JBHT,204.65,625700.0
2024-01-31,JBHT,200.98,881500.0
2024-02-01,JBHT,201.77,881200.0
2024-02-02,JBHT,208.49,1312300.0
2024-02-05,JBHT,206.73,845000.0
2024-02-06,JBHT,211.4,703800.0
2024-02-07,JBHT,214.18,1044700.0
2024-02-08,JBHT,213.38,739900.0
2024-02-09,JBHT,215.58,502600.0
2024-02-12,JBHT,216.58,486700.0
2024-02-13,JBHT,216.07,646300.0
2024-02-14,JBHT,217.56,793200.0
2024-02-15,JBHT,218.78,571200.0
2024-02-16,JBHT,211.7,1140000.0
2024-02-20,JBHT,199.73,1740300.0
2024-02-21,JBHT,203.18,927500.0
2024-02-22,JBHT,211.03,993700.0
2024-02-23,JBHT,213.07,787000.0
2024-02-26,JBHT,207.99,665400.0
2024-02-27,JBHT,207.53,578800.0
2024-02-28,JBHT,205.2,683600.0
2024-02-29,JBHT,206.31,1083400.0
2024-03-01,JBHT,203.33,705200.0
2024-03-04,JBHT,201.36,598200.0
2024-03-05,JBHT,200.09,834600.0
2024-03-06,JBHT,199.82,456700.0
2024-03-07,JBHT,202.29,391000.0
2024-03-08,JBHT,200.6,414100.0
2024-03-11,JBHT,200.56,378400.0
2024-03-12,JBHT,201.27,316800.0
2024-03-13,JBHT,201.47,380400.0
2024-03-14,JBHT,198.22,865700.0
2024-03-15,JBHT,193.92,918300.0
2024-03-18,JBHT,191.2,726600.0
2024-03-19,JBHT,190.83,824500.0
2024-03-20,JBHT,195.06,873000.0
2024-03-21,JBHT,197.85,819400.0
2024-03-22,JBHT,194.79,524100.0
2024-03-25,JBHT,192.0,740900.0
2024-03-26,JBHT,193.71,566900.0
2024-03-27,JBHT,195.2,533000.0
2024-03-28,JBHT,199.25,632800.0
2024-04-01,JBHT,196.48,714600.0
2024-04-02,JBHT,194.96,532700.0
2024-04-03,JBHT,197.18,664400.0
2024-04-04,JBHT,194.52,1097400.0
2024-04-05,JBHT,195.33,392500.0
2024-04-08,JBHT,194.88,540200.0
2024-04-09,JBHT,194.45,624900.0
2024-04-10,JBHT,188.19,918200.0
2024-04-11,JBHT,189.13,468100.0
2024-04-12,JBHT,185.47,745500.0
2024-04-15,JBHT,185.1,788800.0
2024-04-16,JBHT,182.99,1526800.0
2024-04-17,JBHT,168.13,3725100.0
2024-04-18,JBHT,164.2,1875900.0
2024-04-19,JBHT,167.3,1480700.0
2024-04-22,JBHT,167.38,1009100.0
2024-04-23,JBHT,167.55,981100.0
2024-04-24,JBHT,164.63,1139800.0
2024-04-25,JBHT,163.74,721100.0
2024-04-26,JBHT,162.01,1241200.0
2024-04-29,JBHT,162.16,1034500.0
2024-04-30,JBHT,162.57,1200800.0
2024-05-01,JBHT,163.52,920400.0
2024-05-02,JBHT,164.57,846100.0
2024-05-03,JBHT,165.56,745200.0
2024-05-06,JBHT,166.55,596100.0
2024-05-07,JBHT,168.11,804200.0
2024-05-08,JBHT,167.75,429700.0
2024-05-09,JBHT,170.01,944200.0
2024-05-10,JBHT,170.59,711900.0
2024-05-13,JBHT,169.37,657600.0
2024-05-14,JBHT,168.16,666700.0
2024-05-15,JBHT,167.59,635200.0
2024-05-16,JBHT,169.49,584200.0
2024-05-17,JBHT,164.8,966700.0
2024-05-20,JBHT,164.1,955000.0
2024-05-21,JBHT,159.36,1453300.0
2024-05-22,JBHT,157.98,869100.0
2024-05-23,JBHT,157.88,958500.0
2024-05-24,JBHT,157.62,462000.0
2024-05-28,JBHT,158.39,602000.0
2024-05-29,JBHT,154.65,910100.0
2024-05-30,JBHT,156.95,649500.0
2024-05-31,JBHT,160.75,1179200.0
2024-06-03,JBHT,160.66,808100.0
2024-06-04,JBHT,158.51,724800.0
2024-06-05,JBHT,159.16,561400.0
2024-06-06,JBHT,159.0,406200.0
2024-06-07,JBHT,159.96,564800.0
2024-06-10,JBHT,162.01,1133300.0
2024-06-11,JBHT,160.64,515200.0
2024-06-12,JBHT,160.97,554300.0
2024-06-13,JBHT,158.93,410300.0
2024-06-14,JBHT,157.26,753800.0
2024-06-17,JBHT,158.01,628000.0
2024-06-18,JBHT,155.6,1269900.0
2024-06-20,JBHT,155.37,983800.0
2024-06-21,JBHT,156.18,2059600.0
2024-06-24,JBHT,157.97,1297900.0
2024-06-25,JBHT,156.27,846900.0
2024-06-26,JBHT,157.13,516500.0
2024-06-27,JBHT,157.12,645000.0
2024-06-28,JBHT,160.0,1528900.0
2024-07-01,JBHT,158.68,836300.0
2024-07-02,JBHT,159.42,600200.0
2024-07-03,JBHT,158.71,387800.0
2024-07-05,JBHT,158.29,824400.0
2024-07-08,JBHT,158.04,625500.0
2024-07-09,JBHT,155.54,501700.0
2024-07-10,JBHT,159.78,739400.0
2024-07-11,JBHT,163.31,882500.0
2024-07-12,JBHT,166.16,1624000.0
2024-07-15,JBHT,169.62,1349800.0
2024-07-16,JBHT,176.0,1977600.0
2024-07-17,JBHT,163.9,2398300.0
2024-07-18,JBHT,160.81,1557000.0
2024-07-19,JBHT,164.18,1235100.0
2024-07-22,JBHT,164.71,938800.0
2024-07-23,JBHT,165.13,817000.0
2024-07-24,JBHT,163.8,841700.0
2024-07-25,JBHT,170.78,1631300.0
2024-07-26,JBHT,171.54,711200.0
2024-07-29,JBHT,170.52,736400.0
2024-07-30,JBHT,172.16,699900.0
2024-07-31,JBHT,173.15,1062400.0
2024-08-01,JBHT,168.79,806100.0
2024-08-02,JBHT,163.59,1157100.0
2024-08-05,JBHT,160.98,1350400.0
2024-08-06,JBHT,163.93,642500.0
2024-08-07,JBHT,162.89,834900.0
2024-08-08,JBHT,163.86,482400.0
2024-08-09,JBHT,163.09,685600.0
2024-08-12,JBHT,162.77,553400.0
2024-08-13,JBHT,163.97,788800.0
2024-08-14,JBHT,163.63,386900.0
2024-08-15,JBHT,167.26,1354100.0
2024-08-16,JBHT,170.36,784500.0
2024-01-02,JBL,128.14,2148800.0
2024-01-03,JBL,127.35,2575300.0
2024-01-04,JBL,125.03,2256700.0
2024-01-05,JBL,126.77,1697400.0
2024-01-08,JBL,128.52,1815400.0
2024-01-09,JBL,128.37,1192100.0
2024-01-10,JBL,129.52,1596800.0
2024-01-11,JBL,129.22,1377500.0
2024-01-12,JBL,128.14,1176700.0
2024-01-16,JBL,125.41,1645600.0
2024-01-17,JBL,121.51,1980900.0
2024-01-18,JBL,123.5,1342400.0
2024-01-19,JBL,124.59,1233800.0
2024-01-22,JBL,125.4,1045800.0
2024-01-23,JBL,123.17,1019600.0
2024-01-24,JBL,123.93,1135600.0
2024-01-25,JBL,124.18,905600.0
2024-01-26,JBL,123.22,927300.0
2024-01-29,JBL,124.32,859400.0
2024-01-30,JBL,127.6,1067300.0
2024-01-31,JBL,125.29,1139200.0
2024-02-01,JBL,131.34,1629100.0
2024-02-02,JBL,131.22,1332600.0
2024-02-05,JBL,130.08,782100.0
2024-02-06,JBL,129.76,811800.0
2024-02-07,JBL,131.55,743400.0
2024-02-08,JBL,135.93,1185000.0
2024-02-09,JBL,139.77,1291700.0
2024-02-12,JBL,140.46,1515600.0
2024-02-13,JBL,138.6,1349900.0
2024-02-14,JBL,141.32,909900.0
2024-02-15,JBL,141.04,908100.0
2024-02-16,JBL,138.5,786800.0
2024-02-20,JBL,137.33,823500.0
2024-02-21,JBL,137.08,878000.0
2024-02-22,JBL,140.28,723800.0
2024-02-23,JBL,139.52,522100.0
2024-02-26,JBL,140.06,616100.0
2024-02-27,JBL,142.7,1117400.0
2024-02-28,JBL,142.09,808400.0
2024-02-29,JBL,144.09,1457600.0
2024-03-01,JBL,147.18,1361100.0
2024-03-04,JBL,148.62,997500.0
2024-03-05,JBL,151.1,1700600.0
2024-03-06,JBL,153.19,1370400.0
2024-03-07,JBL,154.53,1060000.0
2024-03-08,JBL,151.24,961400.0
2024-03-11,JBL,147.86,1334600.0
2024-03-12,JBL,149.6,1511200.0
2024-03-13,JBL,148.79,1342400.0
2024-03-14,JBL,147.46,1749400.0
2024-03-15,JBL,123.15,8496000.0
2024-03-18,JBL,124.18,2724500.0
2024-03-19,JBL,125.75,1936000.0
2024-03-20,JBL,126.9,1569800.0
2024-03-21,JBL,129.21,1593100.0
2024-03-22,JBL,131.19,1082200.0
2024-03-25,JBL,131.34,1009400.0
2024-03-26,JBL,133.61,1348700.0
2024-03-27,JBL,135.94,1023600.0
2024-03-28,JBL,133.95,1011200.0
2024-04-01,JBL,135.61,903100.0
2024-04-02,JBL,134.19,1184900.0
2024-04-03,JBL,138.19,1048500.0
2024-04-04,JBL,135.88,1089800.0
2024-04-05,JBL,140.47,1147700.0
2024-04-08,JBL,138.58,1026600.0
2024-04-09,JBL,136.53,1184800.0
2024-04-10,JBL,136.36,1002900.0
2024-04-11,JBL,138.02,794100.0
2024-04-12,JBL,134.07,1011400.0
2024-04-15,JBL,132.66,801300.0
2024-04-16,JBL,132.04,802500.0
2024-04-17,JBL,129.65,667500.0
2024-04-18,JBL,129.59,662500.0
2024-04-19,JBL,118.75,3268600.0
2024-04-22,JBL,119.13,2033000.0
2024-04-23,JBL,120.89,1892000.0
2024-04-24,JBL,120.24,1361200.0
2024-04-25,JBL,118.48,2165800.0
2024-04-26,JBL,118.27,1940100.0
2024-04-29,JBL,119.87,1619200.0
2024-04-30,JBL,117.36,1279500.0
2024-05-01,JBL,114.38,1664000.0
2024-05-02,JBL,115.26,1273100.0
2024-05-03,JBL,117.22,1104000.0
2024-05-06,JBL,118.97,1347000.0
2024-05-07,JBL,117.43,1346700.0
2024-05-08,JBL,117.53,763700.0
2024-05-09,JBL,117.93,1230200.0
2024-05-10,JBL,117.95,720200.0
2024-05-13,JBL,117.85,1338600.0
2024-05-14,JBL,117.65,1336900.0
2024-05-15,JBL,115.47,2742600.0
2024-05-16,JBL,115.38,1527100.0
2024-05-17,JBL,115.02,1136700.0
2024-05-20,JBL,121.01,3271400.0
2024-05-21,JBL,117.79,1730700.0
2024-05-22,JBL,118.18,1452500.0
2024-05-23,JBL,118.79,1095800.0
2024-05-24,JBL,119.6,1147400.0
2024-05-28,JBL,118.77,993200.0
2024-05-29,JBL,117.33,958700.0
2024-05-30,JBL,119.22,951600.0
2024-05-31,JBL,118.9,2308100.0
2024-06-03,JBL,117.23,768300.0
2024-06-04,JBL,114.21,788400.0
2024-06-05,JBL,115.97,939100.0
2024-06-06,JBL,114.32,826000.0
2024-06-07,JBL,113.88,964800.0
2024-06-10,JBL,117.1,997600.0
2024-06-11,JBL,117.75,1120700.0
2024-06-12,JBL,120.63,1069400.0
2024-06-13,JBL,121.1,738800.0
2024-06-14,JBL,119.48,915400.0
2024-06-17,JBL,124.48,1919100.0
2024-06-18,JBL,126.23,3013800.0
2024-06-20,JBL,111.79,5579100.0
2024-06-21,JBL,113.19,4897500.0
2024-06-24,JBL,112.98,2920500.0
2024-06-25,JBL,114.38,1784700.0
2024-06-26,JBL,112.24,1852500.0
2024-06-27,JBL,107.92,2356200.0
2024-06-28,JBL,108.79,5682600.0
2024-07-01,JBL,108.52,1742200.0
2024-07-02,JBL,108.53,1581100.0
2024-07-03,JBL,110.1,1053500.0
2024-07-05,JBL,108.56,1682200.0
2024-07-08,JBL,110.02,1329000.0
2024-07-09,JBL,110.01,1045200.0
2024-07-10,JBL,113.69,1125300.0
2024-07-11,JBL,114.42,1266700.0
2024-07-12,JBL,114.93,818600.0
2024-07-15,JBL,115.3,848800.0
2024-07-16,JBL,118.07,896400.0
2024-07-17,JBL,114.92,1226600.0
2024-07-18,JBL,112.22,1146500.0
2024-07-19,JBL,110.54,1102100.0
2024-07-22,JBL,113.3,1652800.0
2024-07-23,JBL,112.17,1597900.0
2024-07-24,JBL,111.05,2045200.0
2024-07-25,JBL,110.35,2079600.0
2024-07-26,JBL,110.38,1210900.0
2024-07-29,JBL,109.95,1151100.0
2024-07-30,JBL,109.35,1397400.0
2024-07-31,JBL,112.67,1382800.0
2024-08-01,JBL,109.0,1558300.0
2024-08-02,JBL,99.62,3749700.0
2024-08-05,JBL,97.55,2333200.0
2024-08-06,JBL,100.46,1641500.0
2024-08-07,JBL,98.44,1319400.0
2024-08-08,JBL,101.89,1069400.0
2024-08-09,JBL,102.13,678500.0
2024-08-12,JBL,102.02,789900.0
2024-08-13,JBL,104.04,867500.0
2024-08-14,JBL,103.27,1080700.0
2024-08-15,JBL,107.08,1403600.0
2024-08-16,JBL,106.35,795000.0
2024-01-02,JCI,57.08,6739700.0
2024-01-03,JCI,56.04,4722600.0
2024-01-04,JCI,56.72,5406200.0
2024-01-05,JCI,57.18,4597100.0
2024-01-08,JCI,57.2,4924800.0
2024-01-09,JCI,57.66,4457200.0
2024-01-10,JCI,57.44,5918800.0
2024-01-11,JCI,57.79,4712500.0
2024-01-12,JCI,56.34,5240000.0
2024-01-16,JCI,52.4,12190900.0
2024-01-17,JCI,54.23,8753700.0
2024-01-18,JCI,53.67,5753100.0
2024-01-19,JCI,54.19,4095300.0
2024-01-22,JCI,54.9,4527700.0
2024-01-23,JCI,55.64,5304600.0
2024-01-24,JCI,55.02,5044900.0
2024-01-25,JCI,55.7,6448900.0
2024-01-26,JCI,56.59,10346200.0
2024-01-29,JCI,56.65,9004300.0
2024-01-30,JCI,54.49,10868700.0
2024-01-31,JCI,52.69,11717500.0
2024-02-01,JCI,54.03,5815300.0
2024-02-02,JCI,54.45,5413100.0
2024-02-05,JCI,53.34,5822500.0
2024-02-06,JCI,53.26,8325100.0
2024-02-07,JCI,54.4,4807800.0
2024-02-08,JCI,55.11,5620800.0
2024-02-09,JCI,55.5,4475900.0
2024-02-12,JCI,55.46,3520200.0
2024-02-13,JCI,54.74,7073000.0
2024-02-14,JCI,57.07,9543600.0
2024-02-15,JCI,57.4,6408800.0
2024-02-16,JCI,56.86,4519600.0
2024-02-20,JCI,56.63,5807600.0
2024-02-21,JCI,57.8,4742300.0
2024-02-22,JCI,58.27,5316000.0
2024-02-23,JCI,58.44,5334800.0
2024-02-26,JCI,58.58,3891000.0
2024-02-27,JCI,59.42,4043500.0
2024-02-28,JCI,59.51,3601400.0
2024-02-29,JCI,59.27,6170800.0
2024-03-01,JCI,60.12,3761800.0
2024-03-04,JCI,60.36,5160100.0
2024-03-05,JCI,60.35,10455600.0
2024-03-06,JCI,60.51,4251000.0
2024-03-07,JCI,61.32,4019500.0
2024-03-08,JCI,61.73,4707500.0
2024-03-11,JCI,61.21,4254100.0
2024-03-12,JCI,61.99,4085400.0
2024-03-13,JCI,62.3,4437500.0
2024-03-14,JCI,63.09,9737600.0
2024-03-15,JCI,63.19,10462600.0
2024-03-18,JCI,63.16,5138200.0
2024-03-19,JCI,63.76,3601700.0
2024-03-20,JCI,64.13,3077800.0
2024-03-21,JCI,64.78,4690600.0
2024-03-22,JCI,63.75,3631900.0
2024-03-25,JCI,63.63,5133000.0
2024-03-26,JCI,64.1,6032800.0
2024-03-27,JCI,64.87,4126000.0
2024-03-28,JCI,65.32,9387800.0
2024-04-01,JCI,65.13,4797100.0
2024-04-02,JCI,65.5,5658500.0
2024-04-03,JCI,65.52,4702600.0
2024-04-04,JCI,64.39,5979200.0
2024-04-05,JCI,65.19,3043100.0
2024-04-08,JCI,64.85,3761600.0
2024-04-09,JCI,65.66,3605100.0
2024-04-10,JCI,65.41,4016100.0
2024-04-11,JCI,65.17,3438200.0
2024-04-12,JCI,65.29,4673200.0
2024-04-15,JCI,64.4,3384400.0
2024-04-16,JCI,64.23,3655100.0
2024-04-17,JCI,63.69,3920400.0
2024-04-18,JCI,63.77,3263200.0
2024-04-19,JCI,63.66,5220300.0
2024-04-22,JCI,64.64,3195600.0
2024-04-23,JCI,65.17,2654700.0
2024-04-24,JCI,64.61,7309700.0
2024-04-25,JCI,64.45,5145300.0
2024-04-26,JCI,65.11,6408000.0
2024-04-29,JCI,65.31,4758100.0
2024-04-30,JCI,65.07,5314700.0
2024-05-01,JCI,60.47,14984500.0
2024-05-02,JCI,60.75,7559400.0
2024-05-03,JCI,62.38,7096200.0
2024-05-06,JCI,63.38,7291800.0
2024-05-07,JCI,64.46,5413400.0
2024-05-08,JCI,65.24,4819600.0
2024-05-09,JCI,65.74,4620400.0
2024-05-10,JCI,65.59,3957300.0
2024-05-13,JCI,66.06,5026100.0
2024-05-14,JCI,66.88,3894900.0
2024-05-15,JCI,68.18,5961300.0
2024-05-16,JCI,68.27,5774400.0
2024-05-17,JCI,69.02,5002700.0
2024-05-20,JCI,70.62,13185800.0
2024-05-21,JCI,72.86,11636200.0
2024-05-22,JCI,73.19,7181000.0
2024-05-23,JCI,73.26,6172400.0
2024-05-24,JCI,73.9,4473000.0
2024-05-28,JCI,72.68,5684300.0
2024-05-29,JCI,71.1,6001600.0
2024-05-30,JCI,71.56,3705200.0
2024-05-31,JCI,71.91,6091000.0
2024-06-03,JCI,71.66,4976600.0
2024-06-04,JCI,71.08,3815400.0
2024-06-05,JCI,71.95,2577300.0
2024-06-06,JCI,69.58,4226700.0
2024-06-07,JCI,69.95,3976900.0
2024-06-10,JCI,70.79,2989900.0
2024-06-11,JCI,70.55,2173700.0
2024-06-12,JCI,71.17,5608300.0
2024-06-13,JCI,70.62,3969200.0
2024-06-14,JCI,69.43,4533500.0
2024-06-17,JCI,69.31,3502700.0
2024-06-18,JCI,69.1,4749300.0
2024-06-20,JCI,68.19,4164800.0
2024-06-21,JCI,68.17,7326900.0
2024-06-24,JCI,68.77,4352900.0
2024-06-25,JCI,67.62,3494600.0
2024-06-26,JCI,65.91,5102300.0
2024-06-27,JCI,67.03,5580300.0
2024-06-28,JCI,66.47,5242300.0
2024-07-01,JCI,65.52,4176900.0
2024-07-02,JCI,66.32,3126400.0
2024-07-03,JCI,66.86,1934300.0
2024-07-05,JCI,66.79,3702900.0
2024-07-08,JCI,67.23,3082500.0
2024-07-09,JCI,67.14,3723600.0
2024-07-10,JCI,67.8,3187300.0
2024-07-11,JCI,69.7,3220200.0
2024-07-12,JCI,69.98,2482500.0
2024-07-15,JCI,70.01,2630100.0
2024-07-16,JCI,72.18,2998000.0
2024-07-17,JCI,69.85,2923100.0
2024-07-18,JCI,69.54,6398900.0
2024-07-19,JCI,68.95,2441700.0
2024-07-22,JCI,70.2,2133300.0
2024-07-23,JCI,69.12,7095200.0
2024-07-24,JCI,67.54,8242600.0
2024-07-25,JCI,66.72,5836200.0
2024-07-26,JCI,68.77,4794400.0
2024-07-29,JCI,69.3,6716400.0
2024-07-30,JCI,69.03,4127100.0
2024-07-31,JCI,71.54,13980000.0
2024-08-01,JCI,70.33,6129100.0
2024-08-02,JCI,67.42,10348400.0
2024-08-05,JCI,65.71,6572600.0
2024-08-06,JCI,66.7,3423600.0
2024-08-07,JCI,65.76,4611500.0
2024-08-08,JCI,67.77,6337500.0
2024-08-09,JCI,67.65,2757200.0
2024-08-12,JCI,66.56,6673700.0
2024-08-13,JCI,67.82,3747400.0
2024-08-14,JCI,68.5,4915300.0
2024-08-15,JCI,69.76,4469400.0
2024-08-16,JCI,69.38,3270500.0
2024-01-02,JKHY,164.66,553100.0
2024-01-03,JKHY,163.43,470200.0
2024-01-04,JKHY,166.67,679300.0
2024-01-05,JKHY,166.72,567500.0
2024-01-08,JKHY,169.7,548700.0
2024-01-09,JKHY,167.19,414600.0
2024-01-10,JKHY,167.61,244900.0
2024-01-11,JKHY,167.27,324400.0
2024-01-12,JKHY,167.59,217100.0
2024-01-16,JKHY,165.18,284800.0
2024-01-17,JKHY,165.76,358400.0
2024-01-18,JKHY,165.54,305900.0
2024-01-19,JKHY,166.39,339600.0
2024-01-22,JKHY,168.81,350100.0
2024-01-23,JKHY,168.05,354100.0
2024-01-24,JKHY,166.63,381900.0
2024-01-25,JKHY,168.29,490400.0
2024-01-26,JKHY,169.57,398600.0
2024-01-29,JKHY,169.54,379100.0
2024-01-30,JKHY,169.45,440200.0
2024-01-31,JKHY,165.83,2118700.0
2024-02-01,JKHY,166.67,532000.0
2024-02-02,JKHY,165.64,500900.0
2024-02-05,JKHY,163.24,463200.0
2024-02-06,JKHY,163.91,871600.0
2024-02-07,JKHY,169.18,933600.0
2024-02-08,JKHY,174.05,622700.0
2024-02-09,JKHY,175.93,461700.0
2024-02-12,JKHY,175.71,427300.0
2024-02-13,JKHY,172.61,520000.0
2024-02-14,JKHY,175.26,495900.0
2024-02-15,JKHY,174.08,584300.0
2024-02-16,JKHY,172.48,428400.0
2024-02-20,JKHY,173.1,383700.0
2024-02-21,JKHY,172.13,287600.0
2024-02-22,JKHY,173.64,471900.0
2024-02-23,JKHY,175.95,307200.0
2024-02-26,JKHY,174.42,449100.0
2024-02-27,JKHY,175.19,262400.0
2024-02-28,JKHY,173.33,300200.0
2024-02-29,JKHY,173.77,445700.0
2024-03-01,JKHY,171.96,392900.0
2024-03-04,JKHY,173.55,379800.0
2024-03-05,JKHY,172.52,337800.0
2024-03-06,JKHY,174.32,294700.0
2024-03-07,JKHY,173.78,249700.0
2024-03-08,JKHY,174.65,360600.0
2024-03-11,JKHY,173.52,319800.0
2024-03-12,JKHY,171.82,433400.0
2024-03-13,JKHY,172.35,356800.0
2024-03-14,JKHY,170.81,308300.0
2024-03-15,JKHY,170.95,491300.0
2024-03-18,JKHY,170.4,292400.0
2024-03-19,JKHY,171.05,257200.0
2024-03-20,JKHY,171.5,231900.0
2024-03-21,JKHY,171.86,530100.0
2024-03-22,JKHY,168.95,285700.0
2024-03-25,JKHY,165.75,716300.0
2024-03-26,JKHY,166.39,438700.0
2024-03-27,JKHY,172.26,585400.0
2024-03-28,JKHY,173.73,411600.0
2024-04-01,JKHY,170.46,375000.0
2024-04-02,JKHY,170.29,446900.0
2024-04-03,JKHY,170.26,399800.0
2024-04-04,JKHY,169.41,416000.0
2024-04-05,JKHY,170.03,275400.0
2024-04-08,JKHY,171.57,450400.0
2024-04-09,JKHY,174.17,346400.0
2024-04-10,JKHY,170.46,348900.0
2024-04-11,JKHY,170.05,373500.0
2024-04-12,JKHY,167.57,303700.0
2024-04-15,JKHY,165.04,287200.0
2024-04-16,JKHY,163.75,230700.0
2024-04-17,JKHY,164.67,295600.0
2024-04-18,JKHY,164.77,310200.0
2024-04-19,JKHY,165.6,368400.0
2024-04-22,JKHY,164.84,329200.0
2024-04-23,JKHY,166.48,297500.0
2024-04-24,JKHY,165.2,350900.0
2024-04-25,JKHY,165.89,240200.0
2024-04-26,JKHY,164.88,378700.0
2024-04-29,JKHY,166.12,294100.0
2024-04-30,JKHY,162.69,502300.0
2024-05-01,JKHY,162.52,498800.0
2024-05-02,JKHY,162.51,369900.0
2024-05-03,JKHY,164.18,359300.0
2024-05-06,JKHY,164.96,402900.0
2024-05-07,JKHY,165.65,576400.0
2024-05-08,JKHY,165.59,893300.0
2024-05-09,JKHY,169.04,478500.0
2024-05-10,JKHY,169.24,319800.0
2024-05-13,JKHY,167.72,471500.0
2024-05-14,JKHY,165.69,449200.0
2024-05-15,JKHY,167.83,387900.0
2024-05-16,JKHY,169.38,358800.0
2024-05-17,JKHY,168.99,313900.0
2024-05-20,JKHY,169.45,298900.0
2024-05-21,JKHY,169.08,300700.0
2024-05-22,JKHY,169.63,265700.0
2024-05-23,JKHY,168.33,422800.0
2024-05-24,JKHY,168.61,226700.0
2024-05-28,JKHY,162.57,630400.0
2024-05-29,JKHY,161.53,470300.0
2024-05-30,JKHY,161.15,338200.0
2024-05-31,JKHY,164.68,1047900.0
2024-06-03,JKHY,163.26,350700.0
2024-06-04,JKHY,161.7,859400.0
2024-06-05,JKHY,164.38,412300.0
2024-06-06,JKHY,164.55,223300.0
2024-06-07,JKHY,164.78,237300.0
2024-06-10,JKHY,164.05,271500.0
2024-06-11,JKHY,161.53,418400.0
2024-06-12,JKHY,160.21,356200.0
2024-06-13,JKHY,158.55,793600.0
2024-06-14,JKHY,161.57,580000.0
2024-06-17,JKHY,165.04,579000.0
2024-06-18,JKHY,162.21,525600.0
2024-06-20,JKHY,165.88,519700.0
2024-06-21,JKHY,166.74,686700.0
2024-06-24,JKHY,166.43,402200.0
2024-06-25,JKHY,166.36,539200.0
2024-06-26,JKHY,167.11,670300.0
2024-06-27,JKHY,166.72,390800.0
2024-06-28,JKHY,166.02,1184900.0
2024-07-01,JKHY,163.49,450200.0
2024-07-02,JKHY,163.76,473700.0
2024-07-03,JKHY,163.65,272200.0
2024-07-05,JKHY,163.06,324500.0
2024-07-08,JKHY,164.34,380800.0
2024-07-09,JKHY,162.88,395100.0
2024-07-10,JKHY,160.87,412200.0
2024-07-11,JKHY,164.14,332700.0
2024-07-12,JKHY,166.28,331300.0
2024-07-15,JKHY,167.37,323500.0
2024-07-16,JKHY,169.74,345200.0
2024-07-17,JKHY,169.74,311000.0
2024-07-18,JKHY,168.05,243800.0
2024-07-19,JKHY,166.1,320800.0
2024-07-22,JKHY,168.94,260300.0
2024-07-23,JKHY,167.07,245100.0
2024-07-24,JKHY,167.93,346100.0
2024-07-25,JKHY,167.48,338100.0
2024-07-26,JKHY,170.33,237200.0
2024-07-29,JKHY,170.17,249100.0
2024-07-30,JKHY,172.41,257000.0
2024-07-31,JKHY,171.48,354300.0
2024-08-01,JKHY,169.07,329100.0
2024-08-02,JKHY,170.21,331800.0
2024-08-05,JKHY,163.8,373900.0
2024-08-06,JKHY,166.51,278900.0
2024-08-07,JKHY,166.01,405200.0
2024-08-08,JKHY,167.35,351800.0
2024-08-09,JKHY,166.44,401400.0
2024-08-12,JKHY,162.71,382000.0
2024-08-13,JKHY,165.16,504300.0
2024-08-14,JKHY,164.79,335800.0
2024-08-15,JKHY,164.77,329300.0
2024-08-16,JKHY,165.07,503200.0
2024-01-02,JNJ,159.97,9622100.0
2024-01-03,JNJ,160.97,8232000.0
2024-01-04,JNJ,160.63,6766600.0
2024-01-05,JNJ,161.13,5602500.0
2024-01-08,JNJ,161.53,6569800.0
2024-01-09,JNJ,161.63,6357000.0
2024-01-10,JNJ,161.87,4945100.0
2024-01-11,JNJ,161.15,4946000.0
2024-01-12,JNJ,162.39,4496500.0
2024-01-16,JNJ,160.52,6923200.0
2024-01-17,JNJ,160.43,5072100.0
2024-01-18,JNJ,161.21,5368500.0
2024-01-19,JNJ,161.68,7055800.0
2024-01-22,JNJ,162.47,6824200.0
2024-01-23,JNJ,159.81,9149800.0
2024-01-24,JNJ,158.96,7247900.0
2024-01-25,JNJ,159.56,5478900.0
2024-01-26,JNJ,159.5,5591900.0
